,ユーザーURL,プロフィール,総いいね数,フォロワー,github,twitter,ポートフォリオ,Article数,Scraps数
134,https://zenn.dev/t0_inoue,"Swift,Flutter,Firebase中心に書きます！",103,7,https://github.com/pictomki,https://twitter.com/pictomki,none,4,0
135,https://zenn.dev/yorifuji,機械学習/iOS/Swift/Firebase/WebRTCの話題が多いです。参考になった記事があればLikeしてもらえると嬉しいです🙏,154,12,https://github.com/yorifuji,https://twitter.com/yorifuji,https://note.com/yorifuji,17,12
136,https://zenn.dev/rotelstift,2019/06からプログラマやってます。,5,0,https://github.com/rotelstift,https://twitter.com/kze_yoshi8,none,2,0
137,https://zenn.dev/uxpin_official,The fundamentally different design tool.,4,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/uxpin,https://www.uxpin.com/,2,0
138,https://zenn.dev/hero,エンジニア,9,0,https://github.com/heromo,https://twitter.com/zenn_dev,none,2,0
139,https://zenn.dev/yamagishi,I`m software engineer iOS Developer,0,0,https://zenn.dev/topics/github,https://twitter.com/zenn_dev,none,1,0
140,https://zenn.dev/phi,just a creator. one zenn(good) per day. #html #css #javascript #nodejs #firebase #firestore #gcp #riot #vue #swift #flutter #cpp #unity #opengl #rabee,292,32,https://github.com/phi-jp,https://twitter.com/phi_jp,https://rabee.jp/,32,1
141,https://zenn.dev/wancon,PowerAppsアプリ勉強を最近始めました。 主にSharePointリストとデータ連携に挑戦中。,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
142,https://zenn.dev/takanori_is,Developer in Tokyo ❤️ Elixir / React,140,3,https://github.com/ishikawa,https://twitter.com/takanori_is,https://metareal.blog/,19,16
143,https://zenn.dev/ushibutatory,書けたら書きます。,20,0,https://github.com/ushibutatory,https://twitter.com/ushibutatory,https://ushibutatory.hateblo.jp/,5,0
144,https://zenn.dev/ibulog,雑食メディアでITの記事を書く猫です。,7,0,https://github.com/charolittle,https://twitter.com/ibu_log,https://ibulog-iblog.hateblo.jp/,2,0
145,https://zenn.dev/shimotaroo,2020年4月から関西でWebエンジニア。PHP/Laravel/jQuery/Vue.js/Git,24,1,https://github.com/shimotaroo,https://twitter.com/shimotaroo,https://linktr.ee/shimotaroo,11,0
146,https://zenn.dev/soshimiyamoto,日系メーカーでエンジニアをしています。 WEBアプリ(上流工程)からインフラまでをそれなりに幅広くやっています。 AWSなどのクラウドサービスに興味あり,16,2,https://github.com/soshimiyamoto,https://twitter.com/miyamotososhi,https://zenn.dev/soshimiyamoto/articles/cc74aa483fbf7d,6,0
147,https://zenn.dev/ikuya,Ubuntu Japanese Teamの人。VirtualBox翻訳者。team zpn主宰。,36,11,https://github.com/ikunya,https://twitter.com/ikunya,https://blog.goo.ne.jp/ikunya/,7,0
148,https://zenn.dev/nanashi_i,はじめまして♪,2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
149,https://zenn.dev/barusu,趣味で馬をやっている者だ,72,12,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,34,2
150,https://zenn.dev/ryuu,個人開発を趣味でやってるエンジニアです。最近はNotionにどハマリし時間に追われ気味‥💦フロントエンド周りの開発が特に好きです！モダンな技術が好き / TypeScript極めたい,151,14,https://github.com/ryu-461,https://twitter.com/ry86163204,https://ryu-461-portfolio.netlify.app/#/,16,1
151,https://zenn.dev/nagashima,フロントエンドエンジニアです。今のプロジェクトではAngular/Ionic/Storybookを中心に触ってます。,11,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
152,https://zenn.dev/rabit334,備忘録を載せてます,0,0,https://github.com/takashi-m0623b,https://twitter.com/rabit_soft0315,none,2,0
153,https://zenn.dev/myuki,情シスSEです。小規模ですがプログラム開発もしています。.NET(C#)、Oracle、Node.js、VBAも。,5,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/yuki_h3_,https://mat0401.info/,1,0
154,https://zenn.dev/knk_kei,主に競プロのメモ 解いた問題の解説とコードを載せていくつもりです,19,3,https://github.com/adaachill,https://twitter.com/nkyopro,none,44,0
155,https://zenn.dev/tfukumori,qiita.com/tfukumori,29,1,https://github.com/tfukumori,https://twitter.com/tfukumori_7,none,15,0
156,https://zenn.dev/kuma2,なし,11,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/kukuruma2,none,7,0
157,https://zenn.dev/nananaoto,エンジニャー,11,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/naoto_7713,none,3,0
158,https://zenn.dev/summertree,Backend Engineer,0,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
159,https://zenn.dev/ojin,ソフトウエアエンジニア 歴10+。アニメが好きです。10月からはじまる新ひぐらしのために生きています。,18,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
160,https://zenn.dev/pentamania,webフロント系技術でゲーム作ったりしてます。 ライク、サポート is ウエルカム qiita: qiita.com/pentamania,18,3,https://github.com/pentamania,https://twitter.com/ptmnia,https://pentamania.github.io/portal/,2,1
161,https://zenn.dev/shin_semiya,こんにちは,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,0
162,https://zenn.dev/asano,大阪府在住。30歳。フロントエンドエンジニア。現在はReact+TypeScriptを使用したWeb系の開発を中心に活躍中。,19,1,https://github.com/asano-yuki,https://twitter.com/zenn_dev,https://asansportfolio.com/,7,0
163,https://zenn.dev/fiord,ネットの深海に生息するグソクムシです。CTFとか競プロをします。,7,0,https://github.com/httpsgithubcomfiord,https://twitter.com/__fiord,none,4,0
164,https://zenn.dev/ryoishizawa,シンガポールでSoftware Engineerとして働いています。Java/TypeScript/Angular,1,0,https://github.com/ryoishizawa,https://twitter.com/ryoishizawa,none,1,1
165,https://zenn.dev/t_o_d,沖縄在住のWebエンジニア。よろしくお願いいたします。 qiita.com/t_o_d,25,1,https://github.com/kamekure-maisuke,https://twitter.com/zenn_dev,https://r-p.vercel.app/,12,0
166,https://zenn.dev/15,Hello Zenn!,144,8,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/studio15,https://studio15.jp/,17,1
167,https://zenn.dev/castaneai,"Hello, world!",64,12,https://github.com/castaneai,https://twitter.com/castanea,https://castaneai.dev/,1,0
168,https://zenn.dev/kazukitakahashi,最近Flutter触っているエンジニアです。 サーバーサイドおよびAndroid開発もやっています。 使用言語はJava、Kotlin、Python、Dart、PHP。 Flutterの記事にお世話になっているので自分もFlutterの知見を発信していきたいです。,28,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/kzktkhs1,none,16,1
169,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
170,https://zenn.dev/hmktsu,こんにちは！雑多になんでもやってるエンジニアです。 ZennではIDEAを中心に投稿して、自分が何を考えているかとかを書いていきたいなと思っています。,72,8,https://github.com/watanabeyu,https://twitter.com/hmktsu,http://www.bad-company.jp/,4,2
171,https://zenn.dev/kii,"🎓関西大学 総合情報 B4 →tsukuruba💼Web Engineer,Blockchain Researcher 🏡普段はScrapboxに様々書いています",5,0,https://github.com/kiichisugihara,https://twitter.com/kiichi_sugihara,https://scrapbox.io/kii-cafe/,1,0
172,https://zenn.dev/tekunikaruza_jp,情報技術全般が好きな人です。得意分野は、Web技術・機械学習関連になります。,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/tekunikaruza_jp,https://qiita.com/tekunikaruza_jp,1,0
173,https://zenn.dev/keo,私のインターネットはラグナロクオンラインから,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
174,https://zenn.dev/swata_dev,Novice Programmer (2020/11 ~) § Living my life with a chihuahua baby.,110,7,https://github.com/swata-dev,https://twitter.com/zenn_dev,none,38,2
175,https://zenn.dev/noodlewhale,なし,26,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
176,https://zenn.dev/phoepsilonix,なし,6,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,7,0
177,https://zenn.dev/ac,走る街を見下ろしてのんびり雲が泳いでく だからお家へ帰ろう 今日はお家へ帰ろう 「疲れました？」「･･･全然。」,6,0,https://github.com/reud,https://twitter.com/reudasas,none,2,0
178,https://zenn.dev/kamina_zzz,"SRE @ Ubie,inc. / Music 🎸, Camera 📷, Fishing 🎣, Game 🎮, Drinking 🍻",9,1,https://github.com/kamina-zzz,https://twitter.com/kamina_zzz,none,1,0
179,https://zenn.dev/maztak,"Founder of Reright, Inc.",20,1,https://github.com/maztak,https://twitter.com/maztakya,https://reright.jp/,2,0
180,https://zenn.dev/tsutou,Android Engineer/Scrum Master,5,0,https://github.com/tsutou,https://twitter.com/tsutoutakehara,none,5,0
181,https://zenn.dev/lychee,"I love my daughter, dogs, tea, figure skating, programming and technology. Android/iOS(Swift), Rails, React.js, Flask, Lumen. Previously, Tonchidot corp.",2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
182,https://zenn.dev/mindwood,大手SIer（プライムコントラクタ）に20年以上勤続し、某メガバンクのSEを下流から上流までひと通り経験。退社後は個人事務所を開業し、中堅企業の部内SEの他、いくつかのベンチャー企業のシステム開発に関わる。生涯現役プログラマ。座右の銘は「継続は力なり」。いわゆるSES企業さんからの協業のお誘いはお断りしています。,27,0,https://github.com/mindwood-jp,https://twitter.com/mindwood_jp,https://mindwood.jp/,7,0
183,https://zenn.dev/fiord,ネットの深海に生息するグソクムシです。CTFとか競プロをします。,7,0,https://github.com/httpsgithubcomfiord,https://twitter.com/__fiord,none,4,0
184,https://zenn.dev/tomodian,Hello world!,36,4,https://github.com/tomodian,https://twitter.com/tomodian,https://twitter.com/tomodian,1,0
185,https://zenn.dev/etokohe,semiconductor quantum dot,3,0,https://github.com/etokohe,https://twitter.com/zenn_dev,none,1,0
186,https://zenn.dev/zones,アマゾネスです,48,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,0
187,https://zenn.dev/wkky,なし,0,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
188,https://zenn.dev/hinastory,The more you reason the less you create,172,5,https://github.com/hinastory,https://twitter.com/hinastory999,https://hinastory.github.io/cats-cats-cats/,3,0
189,https://zenn.dev/miwarin,ソフトウェアテストとかRTOSとかNetBSDとか,20,0,https://github.com/miwarin,https://twitter.com/miwarin,http://www.area51.gr.jp/~rin/diary/,16,2
190,https://zenn.dev/nuits_jp,「持続可能なソフトウェア」の探求がライフワーク。C#、.NET、WPFあたりが住処。Microsoft MVP for Development Technologies（2017/01〜）。,34,8,https://github.com/nuitsjp,https://twitter.com/nuits_jp,https://www.nuits.jp/,4,0
191,https://zenn.dev/yhay81,はじめまして,46,5,https://zenn.dev/topics/github,https://twitter.com/zenn_dev,none,5,1
192,https://zenn.dev/e99h2121,2003年新卒入社した「人事給与システムのリーディングカンパニー」でへたこきながら開発をしつつ qiita.com/e99h2121 と使い分けながら書いてます。2016aug生まれ娘、2018oct生まれ息子に精神を鍛えられている日々,21,1,https://github.com/e99h2121,https://twitter.com/e99h2121,http://e99h2121.github.io/,34,0
193,https://zenn.dev/ymasaoka,青いRの中の人。高知県出身、社会人6年目のエンジニア。 Perfume大好き。P.T.A.会員。#prfm 普段はMicrosoft社製品をメインにお仕事しています。 #jssug と #jcdug の中の人。,128,9,https://github.com/ymasaoka,https://twitter.com/mappie_kochi,none,25,0
194,https://zenn.dev/akfm,akfm.dev/,218,17,https://github.com/akifumisato,https://twitter.com/zenn_dev,https://akfm.dev/,2,2
195,https://zenn.dev/someone7140,まだまだ修行中のエンジニアです。ちゃんとサービスを作れるようになりたいです。,88,6,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/someone7140,https://toaruit.hatenablog.com/,22,0
196,https://zenn.dev/qsf,Designer + Developer,18,6,https://github.com/qs-f,https://twitter.com/creatorqsf,https://de-liker.com/about.html,1,0
197,https://zenn.dev/enish,webの世界に入門してきた波紋戦士（初級）です。回路設計とかFPGA(組み込み系）が本業でした。,5,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/jkxkytl3hj2idyw,none,1,0
198,https://zenn.dev/phi,just a creator. one zenn(good) per day. #html #css #javascript #nodejs #firebase #firestore #gcp #riot #vue #swift #flutter #cpp #unity #opengl #rabee,292,32,https://github.com/phi-jp,https://twitter.com/phi_jp,https://rabee.jp/,32,1
199,https://zenn.dev/barusu,趣味で馬をやっている者だ,72,12,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,34,2
200,https://zenn.dev/yamasakit,"cheminformatics, machine learning, board game",20,0,https://github.com/yamasakih,https://twitter.com/yamasakit_,https://medium.com/@yamasaKit,16,0
201,https://zenn.dev/peg,software engineer,36,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,27,0
202,https://zenn.dev/okazuki,日本マイクロソフトで働いています。ここに書いているのは個人の見解で働いている組織を代表するものではありません。 好きな言語は C#。使ってるクラウドサービスは Azure。そのほかにも Windows アプリは Xamarin を使ったモバイルアプリ開発も好きなので書いていこうと思います。,50,14,https://github.com/runceel,https://twitter.com/okazuki,https://blog.okazuki.jp/,7,0
203,https://zenn.dev/laiso,"Software Engineer, Mobile Developer, Cloud Architect",16,1,https://github.com/laiso,https://twitter.com/laiso,https://lai.so/,3,1
204,https://zenn.dev/suiudou,リアルインフラ設計がインフラエンジニアを目指して勉強中 2020年の４月からおばあ様達と苦手なPC教室に通い始めWordとExcelを学び、６月頃からAutoCadを使いこなしいまはインフラエンジニアになる為の勉強中です！ くーばねてす倒したらエンジニアになれるよ！って言われたのでやっつけるのが目標！最後はマブダチ,21,3,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,84,0
205,https://zenn.dev/trpla226,VRChat関連でUnityをやったり、.Net Frameworkでデスクトップアプリを開発したりしてます。つまりC#メイン。 JavaやJavaScriptやPHPなども多少経験あります。,45,4,https://github.com/trpla226,https://twitter.com/trpla226,none,13,0
206,https://zenn.dev/omusubi,Webとマイコン関連です。,2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
