,id,name,user_url,abstract,follow,follower
4959,4960,塩みかん,https://note.com/salted_mandarin,エンジニア転職を目指して、プログラミングのお勉強を始めました,28,6
4960,4961,Yuki Okura,https://note.com/eternalshining,エンジニア,7,1
4961,4962,hisayoshi suehiro,https://note.com/bols_blue,普通のエンジニア,4,2
4962,4963,KOOL,https://note.com/shoji_ken,26歳の京都から夜行バスでキャリーケースとリュックで上京。エンジニアとして働くも、状況が厳しく激しく苦戦中。,61,1
4963,4964,つかっち,https://note.com/furinkazan1104,3人の子供の33歳パパエンジニア🖥️ 日々激務に子育て家事と忙しい毎日を送っています💪 そんな中スキマ時間を見つけて毎日英単語をブログを継続発信中📝 名言等の英語もこまめにtwitterで発信中✨ どこかの誰かに届いてスキマ学習の手助けになればと願いを込めて✨,50,14
4964,4965,マネキ,https://note.com/invite_neko,Twitter：@invite_neko 明るい気持ちになれそうなこと・今後の社会情勢などを発信します。 元文系エンジニア。ITコンサル、教育事業、コミュニティ運営などパラレルワーカーなネコ(ΦωΦ),72,2
4965,4966,ShotaCoffee,https://note.com/shota_mocha,渋谷でフロントエンドエンジニア / PdM をしてます。 休みの日はギターとコーヒーが中心。 最近はどうぶつの森に夢中 https://shota.coffee/,31,2
4966,4967,インフラPMO嫁,https://note.com/inf_pmo,芸術系大学出身のインフラ系システムエンジニアです。 サーバとネットワーク両方をかじり、PM・PMOをやってます。 現在は産休中。旦那はWeb系エンジニア。,3,0
4967,4968,かくとうま,https://note.com/kakutouma,エンジニア、2児の父、クラウドファンディング大好きおじさん、メンズパンツレビューワー 今はいてるのは、これ→https://amzn.to/3fFXoTZ 3枚買って30日はいて、使用感と洗濯＆乾燥した結果をレビューします。,51,0
4968,4969,たくみ,https://note.com/takumimi_29,VTA 1 稼げるエンジニア目指してます。,7,3
4969,4970,ebipilaf_,https://note.com/ebipilaf,Webエンジニアやってました。今はWPFでWindowsアプリケーション使ってます。読書記事をメインに書いていく予定です。,1,0
4970,4971,ユウキ＠たわし系エンジニア,https://note.com/tawasimusi,ブログやってます　https://tawasimusi.com/,12,2
4971,4972,拓田　信,https://note.com/shin_hirata,拓田です。 執筆活動をしていこうと思いnoteを始めました。 健康情報、また自身の経験から得た知識を元にエンジニアに向けた最適なダイエットの仕方と取り組み方法を記事にします。 小説についても執筆して随時更新していきます。,20,10
4972,4973,もふもふ先生,https://note.com/foffun,はじめまして！もふもふ先生です。先生と言っても実際はただのIT系エンジニアでございます。宅建士資格持ってます。ちなみに僕は３０歳にして、アルバイトを２０社以上他業種で経験。正社員として他業種への転職を３回ほど経験しています。ライターやミュージシャンとしても活動経験があります。,51,2
4973,4974,ritoah,https://note.com/ritoah,普段はアナログ、高周波のエンジニア。現在諸事情により休職中。 今は「読者」だけど、いつかは記事を投稿してみたいなあ。,2,0
4974,4975,gasheeee_1st,https://note.com/gasheeee_1st,■23歳 / 新米フロントエンドエンジニア ■MUPうさぎクラス ■本や動画、MUPで学んだことをアウトプットさせていただきます ■このブログを読んで下さった皆様が少しでもやってみようと思っていただけると嬉しく思います(⌒▽⌒),77,0
4975,4976,エンジニア（電工）,https://note.com/raedmax,Twitterでおなじみのよろずやエンジニア（電工）第二種電気工事士ライセンス認証取得済み、フォークリフト、玉掛け、移動式クレーンといえば僕、バリバリの理系にしてはるかぜちゃんのファンである,21,14
4976,4977,のに,https://note.com/ogldlc79,今まさにニーズが高まっているSNS開発エンジニアについて語る,1,0
4977,4978,レコラボnote店,https://note.com/recollabonote,大阪府茨木市の協力提携スタジオ(D-STUDIO )でレコーディングを行うエンジニア/アレンジャー。 Ximeraを愛する5弦Bassist。 カラーにこだわったレコーディングでこれから始める方々を中心に全般サポート。 レコーディング、ミックス、動画制作等お気軽にご相談ください〜,5,3
4978,4979,hayato_matsuhita,https://note.com/hm90079007,i Smart Technologies←三菱電機←住友電工 　エンジニア（仮） webマーケもやってます,23,0
4979,4980,うさまる@普段は情シス,https://note.com/himanande_,インフラエンジニア・社内SE・駆け出しエンジニアをテーマに長めの独り言をぼやいてます。 ▶︎Twitter：https://twitter.com/himanande_ ▶︎ブログ：https://himanande.com,178,66
4980,4981,玄庵,https://note.com/gen3desu,朗読・作詩・脚本・音楽・エンジニアをやっています。日本の誇れる文化、昔話や口承伝説や物語を面白おかしく脚本化して、子どもたちに残せて行けたらと思っています。この活動の応援をいただけると嬉しいです。,693,375
4981,4982,チチラボ,https://note.com/chichilab,エンジニア×クリエイターが3Dプリンターを使用した商品製作をしています。,1,0
4982,4983,Ukyo,https://note.com/ukyo__m,自粛中で暇なので、お仕事ください。 HTML・CSSコーダーとしてアルバイトしていたら、いつの間にか機械学習系のエンジニアになってました。,1,0
4983,4984,海外エンジニアbySashi【海外大卒元Microsoft/現シリコンバレー/ノマド/月収100万/筋トレ/YouTube/海外移住/投資/自己改善】,https://note.com/engineersashi,error,error,error
4984,4985,Morley,https://note.com/morley_note,1991年生まれの28歳。高専卒でエネルギー業界を渡り歩いたのち、2019年秋、SES企業へジョイン。2020年1月、客先常駐にてエンジニアデビュー。,8,1
4985,4986,あやさ,https://note.com/electronic__cat,16歳エンジニア志望/電子工作・機械学習など/音楽(マスロック、ブルースが好き)/日々考えていることを書いていきます,21,1
4986,4987,わかき,https://note.com/y2ing,ソフトウェアエンジニア / インディーズ音楽ファン。ライブに行くよりCDを買うほうが好きな人。,4,1
4987,4988,みはるかす,https://note.com/miharukasu,ユーモア好きのエンジニア ことばで表現するのは楽しいことですね！ 書いているうちに最初書こうと思っていることと違う想いが湧いてくる自分を楽しんでいます。,6,1
4988,4989,44taka,https://note.com/44taka_note,東京在住の道産子Webエンジニア。 PHP/JavaScript/Python/Goなどやってます。 お酒とラーメンとランニングが大好きです。 ジャンル問わず、その時々で思ったことを徒然と書いていきます。,31,0
4989,4990,tatsuok,https://note.com/tatsuok,30代のエンジニアをやってるサラリーマン。,2,1
4990,4991,nanamah7,https://note.com/nanamah7,北海道出身 NW保守、サーバ管理、ITサポート業務（情シスに近い何でも屋） ユーモア下手なよわよわエンジニア twitterアカウント @nanamah7 アウトプットが足りていないので登録,3,1
4991,4992,南 アラン太,https://note.com/sre_expert,フリーランスでSREエンジニアをしています。エンジニア、フリーランスさんにお役立ちすることを雑多に書いています。気軽にコメントお待ちしています。 Twitter: https://twitter.com/aranta_sre,28,1
4992,4993,がんちゃん,https://note.com/rsidelink,3歳女児、2歳男児を持つアラフォー時短エンジニアです。,1,0
4993,4994,Koji Takeuchi,https://note.com/co_jit,"STS Inc. アプリケーションエンジニア。C/C++, PHP, JavaScript. 興味はweb・広告・音楽・お笑い・消防・古生物等 au Kyocera Digno S, iPod touch, Nexus 7 ユーザ。はてなID: advblog. Preziいいね",16,8
4994,4995,Saori Tanaka,https://note.com/risterlab,野菜の会社で働いてるインフラエンジニア。野菜大好き、刺繍大好き、将来は書道の先生になりたーい！,1,0
4995,4996,種市貴文@TechDoctor〜プロダクト開発の困ったを解決します〜,https://note.com/tane_tech,代表やりながら現役エンジニア。初学者に向けたプログラミング学習アドバイスから経営者へのシステム/エンジニアとの付き合い方など幅広くアドバイスをしています。未経験からのエンジニア就職サポート、エンジニアへの転職成功など実績有。経営アドバイスで年間数千万のコスト減など。,8,7
4996,4997,Wonder Work Studio,https://note.com/wonderworkstudio,英国ロンドン在住の日本人サウンドエンジニア。8年間の東京でのキャリアを捨て、ワーキングホリデーでカナダのトロントから海外進出。一年後、アメリカNYの音楽業界へ潜入！ジャズ界のスーパースター達と仕事をする。2017年にはイギリスに移住しライブハウスのテクニカルマネージャーを務める。,41,1
4997,4998,あういないと,https://note.com/benito0x0,30代未経験からエンジニアになりました。,2,0
4998,4999,けっけ,https://note.com/competency_human,証券→人材派遣営業（ITエンジニア中心） 新規開拓や新部署立ち上げなどの経験あり。,7,0
4999,5000,nishidaruma,https://note.com/nishidaruman,日系SIer企業にインフラエンジニアとして12年在籍。スキルアップのため転職活動し、行きたかった会社の内定が出たため現在辞職活動中！,1,0
5000,5001,Yusuke Fujiyama,https://note.com/fujiyamabitkey,日本一のスマートロックを作ってます/ものづくりするエンジニア/株式会社ビットキー,55,22
5001,5002,chikataga,https://note.com/cktg,音楽が好きで、仕事はフロントエンドエンジニアリングやUIデザインなどをやっています。,12,3
5002,5003,You,https://note.com/you_managements,【ニート歴2年】【サラリー経験5年】【創業経営歴11年】【金融トレード歴4年】 エンジニア等の専門職の方や社会人の方向けにマネジメント知識の学びになればと、経験から得てきたマネジメント知識を書き綴ろうと思います。https://twitter.com/YouManagements,4,3
5003,5004,DN,https://note.com/dn132,某国立の理系大学院を修了したにもかかわらず、新卒以来、技術とはほぼ無縁のビジネスサイドの仕事に携わっていますが、技術の分かるビジネスパーソンを目指し、プログラミングを学習中。ビジネスサイドとエンジニアサイドの懸け橋になりたいと考えています。,8,3
5004,5005,ちゃんけー,https://note.com/honeychank,2017年に北九州高専を卒業、その後上京して某大手メーカーに就職。 現在も技術職をしています。 元々WEB制作に興味があり、フロントエンドエンジニアを目指し現在奮闘中。 好きな事は、読書、音楽を聴く事、おしゃれする事です。 休みの日は天気が良いとよく近所の散歩に出掛けます。,12,0
5005,5006,ぼっくす,https://note.com/bcbcx,ITエンジニア.東京理科大卒.飲み歩き.,37,4
5006,5007,事務員OL N子【超ベンチャー所属＠社会人4年目】,https://note.com/jimuin_n,□某車系設計エンジニア→できたてほやほやイベント運営ベンチャー会社へ □社会人歴　4年目 □時代を生き抜くための超ベンチャー思考を学び中 □今までの常識が通用しない！？めくるめく超ベンチャーの世界へようこそ！,0,0
5007,5008,Act Against COVID-19,https://note.com/covid19act,医療者、デザイナー、エンジニアなどの有志が集まり、新型コロナウィルス感染症に関する正確で分かりやすい情報発信の支援を行っています。 https://covid-19-act.jp/,1,1
5008,5009,鈴木 亨甫 / Kyosuke Suzuki,https://note.com/ukshampoo,"少し前まで「ゆけしゃん」というアカウント名でした。 noteは8割が日記です. 職業：ロボットITエンジニア, 年齢：32, 言語：C#, Python, JavaScript, 英語：TOEIC820, ブログ：最高50万アクセス/月(過去の栄光)",49,25
5009,5010,HaL (@hiphop_hal),https://note.com/hiphop_hal,Beatmaker / DJ / Dancer / Engineer ©︎1999 香川県在住の音屋、エンジニア。Hiphop好き。ものづくりとかアートが好き。 日々の生活の中で言語化したくなったものをnoteには綴ってます。 hiphop-hal.amebaownd.com/,5,3
5010,5011,Fratta,https://note.com/satellite_tombo,人工衛星の画像解析エンジニア。主に国内外の宇宙ビジネスに関連したトピックを発信しています。#人工衛星 #宇宙 #ビジネス https://twitter.com/Fratta36309418,27,32
5011,5012,すたーる@5年ヒキニートしてたITベンチャー社員(人事もする),https://note.com/staaruneet,高校卒業から5年以上ヒキニートをしていました。ハロワ経由でベンチャーに混ぜてもらい5年経ち、なんやかんや管理職をしているアラサーの男です。駆け出しエンジニアさんの就活を支援したい！ IT/機械学習/クラウド/ライフハック/ニート脱出術/,9,4
5012,5013,Tsukasa Shohgase,https://note.com/shgse,一児の父です。都内でフロントエンド・エンジニアしてます。,1,0
5013,5014,Natsumi Sakamoto,https://note.com/natsumiorange,ITベンター勤務のエンジニア | 2児の母 | ここは研究と実践の場 | STEAM教育を模索中 | 読書好き | 博物館・美術館好き,15,3
5014,5015,だーな,https://note.com/danam425,東京都在住ITエンジニア。1児の父。 日々の生活、プログラミングをはじめ、テーマを問わず発信していく予定です。 発信した内容が少しでも読者の身になれば との思いで書いてみます。 趣味はマラソン、写真、2D対戦格闘ゲーム。といいつつ、最近ゲームは生活から遠のいている。,4,1
5015,5016,エンジニアをめざす医学生,https://note.com/tech_bunkeiatama,医学とテクノロジーを勉強してます。 すぐ使える情報を伝えていきます、よろしくお願いします！,2,2
5016,5017,あさみん,https://note.com/kasamin,普通のエンジニアです。,61,0
5017,5018,misa,https://note.com/inmylife_834194,27歳 IT企業勤務 非エンジニア アドミニストレータ。 日々のできごと、頭の中、好きなこと、じぶんのことなど、ゆるふわに書いていきます,32,2
5018,5019,Yusuke Kajiki,https://note.com/kajiyan_11,ITエンジニアです。,2,0
5019,5020,がいこつとうさん@デザインエンジニア,https://note.com/gaikotsu_daddy,暮らしを支えるプロダクトのエンジニア兼デザイナー。「こども」と「おとな」の”発想のシゲキ”になるような絵本、記事、出来事を綴っています。幼い頃からガイコツが好きです。,43,18
5020,5021,後藤裕文,https://note.com/gotohirobumi,裏千家茶道助教授（準教授）。茶名は宗裕。横浜市港北区在住。ITエンジニア。妻が主宰する裏千家茶道流水会で初級者を指導。厚紙で造形して和紙を貼ってニスで仕上げる塗紙器（ぬりしき）を考案して茶道具や菓子皿などを製作。茶筅を保護できる入れ物（茶筅箱）を考案して製作販売中。,1,1
5021,5022,しょう＠KYOTO,https://note.com/sho_takeuchi,大阪の自社開発企業でwebエンジニアをしています。16歳〜20歳頃ひきこもり→ひきこもり支援員10年→新型うつで休職→31歳からプログラミング勉強し始める。今は32歳です。（2020年8月）プログラミングやライティングスキルで組織に頼らず稼ぐ方法を模索しています。,32,3
5022,5023,Xiangze Dubian,https://note.com/xiangze,エンジニアです。機械学習と力学系、次元圧縮、コンピュータビジョンの関係、その他データ圧縮、時系列分析、統計物理、FPGA、デジタル回路設計などに興味があります。,1,0
5023,5024,会長,https://note.com/naxos0724,湘南藤沢に住み、某総合電気メーカに勤務している30代中堅エンジニア。チームのマネジメントと、2児の育児に悩み、自分の時間が取れないことに悩む現状を打破するために奮闘中。,3,0
5024,5025,naohisa,https://note.com/nhsykym,エンジニア,69,2
5025,5026,Mizuho　Kaneko,https://note.com/mzuho47,「子どもとスポーツを繋ぐ」を軸に医療系大学卒業後、都内民間学童にて学童保育教室運営を担当。その後SES事業インフラエンジニアとしてスポーツ×ITの分野での可能性を模索し、現在Bリーグクラブ子会社にて広報＆マーケティング、スポーツスクールの運営を担当しております。,2,0
5026,5027,acio,https://note.com/knowledge_firm,WEB系エンジニアです。 広く浅くが多く、少しずつ書き残していくスタイル。,4,0
5027,5028,tetsu,https://note.com/tyyt_helloworld,・職業/エンジニア　・ゲストハウス生活中・社会人が実際の場面で使える情報　・旅行が好きです。,11,2
5028,5029,チャチャ,https://note.com/chacha1129,初めましてチャチャと申します。 駆け出しエンジニアをしているのでエンジニア情報の発振であったり 自分自身の興味のあるものを共有できればいいなとお思っております。,3,0
5029,5030,Takayu,https://note.com/takayu_jp,元エンジニアのITコンサルタント。 日本のビジネスパーソンのITリテラシーをブチ上げる！を目標にnoteでブログを書いてます。テクノロジー、ソフトウェア産業の記事が多め。スノボが大好き。,0,1
5030,5031,Mitsunobu Homma,https://note.com/mitsu9,エンジニアやってます。スポーツや音楽が好きです。日々感じたことを忘れるともったいないので書き連ねていこうと思います。,8,0
5031,5032,よしまーる,https://note.com/yoshimaru440,ダンスやバンドに愛を注いでたリケジョ。8年くらいフランス語やってました。 多感な時期に影響を受けた中学受験の話を書くことが多いです。 今は某メーカーのエンジニア。C++畑にいます。,22,7
5032,5033,あんどぅ先生,https://note.com/e99tando,「一人一人が自分らしく好きなこと中心の生活をし、調和のとれた平和で幸せな社会」であれたら良いなと思っている、小学校教員です。 幸せな子ども・教員が増えて欲しいという思いや、エンジニアから教員への転職経験、子育てのことなどを主に書いています。Twitter ＠e99tando,44,4
5033,5034,文系エンジニアNote,https://note.com/bunkei_engeneer,error,error,error
5034,5035,善,https://note.com/zen_ysk,インフラエンジニア。気になった分野を脈絡のない言葉でつらつらと書き殴る。,28,1
5035,5036,はっせ,https://note.com/hassey_11,"SWE at dinii ← 東大大学院 IISLab 中退 ← 東大 MLab ← 春日部高校 Ex-intern: アンドパッド, Sansan, メルカリ, DeNA 2B SaaS が大好きで、現在は飲食のモバイルオーダー事業にエンジニアとして取り組んでいます。",1,0
5036,5037,JP-Lab,https://note.com/wfh,主にソフトウェアエンジニアをしています。 ダイナミックプライシングやそれに伴う機械学習、データ管理について情報発信しています。 よろしくお願いします。 Twitter: https://twitter.com/JPLab8,4,0
5037,5038,ようこ,https://note.com/yoko21i,大手SIerのインフラエンジニアとして8年勤務。現在はフリーのデザイナーとして仕事を開始。Web制作やロゴ・チラシ・名刺などデザインしてます。仕事を通して学んだことを共有します。,2,0
5038,5039,Ongakku,https://note.com/ongakku,バンクーバー在住の音楽家。カナダの音楽大学を卒業後、北米を中心にサウンドデザイナー、プロデューサー、ミキシングエンジニア、作曲家、及びギターの先生として活動中。,1,1
5039,5040,kanaharu@デジタルアーキテクト,https://note.com/kanaharu2020,メーカ/SIerにて法人向けのITエンジニアとして設計・構築、及び運用を経験。通信事業社へ転職し、様々なICTビジネスに従事。現在、事業企画部門にてパートナーアライアンス／新規事業立案等を担当。,0,0
5040,5041,たろ/ エンジニア×副業×米国株🇺🇸,https://note.com/taro1223,本業:エンジニア　副業:プログラミング　投資:米国インデックス投資,1,0
5041,5042,stamander,https://note.com/stamander1006,"未経験エンジニアです。使える言語はhtml,css,haml,scss,ruby,java,Rails,jqueryです。javaはテックキャンプ卒業後、コロナ禍の1ヶ月で習得しました（継承まで）！Stamanderはヘッダー画像です。チームラボのお絵かきから誕生しました！",14,1
5042,5043,sho,https://note.com/sh0623k,エンジニア3年目の若者です。 解決力を養いたい。,1,0
5043,5044,ひら吉/hirakichi,https://note.com/hirakichi,VR大好きITエンジニア体脂肪10%です。 VR関連記事を書いて、もっとVR人口を増やしたい！ VRを知らない人でも身近に感じてもらいたい、そんな記事を書きたいと思います。 よろしくお願いします。,110,94
5044,5045,株式会社yollo,https://note.com/yollo_inc,yollo = YOLO + Hello! ／ 株式会社yollo（https://yollo.jp/）はエンジニアで構成されたIT企業です／Atsueigo Online（https://atsueigo.online/）をサポート／ラジオ番組 #yolloHQ 配信中！,1,0
5045,5046,ゴリラエンジニア,https://note.com/gorilla_engineer,はじめまして！ゴリラエンジニアです！ 現役のサーバーエンジニア兼Youtuberやらせていただいてます。 身近なIT用語などについて、ゴリラでもわかるよう説明しています！,13,2
5046,5047,ゆうじろう._js-engineer,https://note.com/yujiro_engineer,ITベンチャーでエンジニアをしながら、学習塾とプログラミングスクールを経営する27歳。 未経験からエンジニアのなり方や、技術にまつわることを発信していきます。 プログラミングに興味がある方や、JavaScript大好きな方は繋がりましょう！,3,2
5047,5048,山田翔也,https://note.com/yama_sho1217,株式会社サイバーエージェント新卒エンジニア採用担当。 現在は学生との面談面接、インターンの設計実行など採用活動が中心。 目指していることは月曜会社に行くのが嫌な人を１人でも減らすこと。 趣味は音楽（ライブ、フェス、カラオケ、ピアノ演奏）,3,3
5048,5049,youhei23,https://note.com/youhei23,底辺エンジニア。 アラフォーの手習いとして文章を徒然と。,28,22
5049,5050,みもねる,https://note.com/mimonelu,超自然現象と洋ゲーが好きなITエンジニアのゾンビです。,1,1
5050,5051,wz,https://note.com/wzm,アラフィフサラリーマンの日常。外資。インフラITっぽい業界。元エンジニア。現管理職。マネジメントの話題、技術の話題、どうでもいい話題色々。管理職だけどPython勉強中。気軽にスキ、コメント、フォロー下さい。きっと喜びます。,18,4
5051,5052,ククリ,https://note.com/kukridw,氷河期の終わりに生まれる。大学院では光伝送技術を研究。20代は商社でお金の流れを学び、好奇心が転じて30歳の時にIT業界へ転職。SESで未経験の現場派遣エンジニアに始まり、現在は某金融機関でフリーのサーバーエンジニアとして勤務。今日よりも良い明日へ、日々新しい事・物に触れていたい,1,0
5052,5053,GeorgeAmakasu,https://note.com/hoppy_dog,元野犬のホッピーと暮らしてます。ドッグトレーナー・Webエンジニア・動画編集（YouTube）・料理人（バイト歴10年）やってます。・ハゲの言葉←new!!これらのトピックで書いていきます。https://hoppy-dog.com/,17,8
5053,5054,はるか,https://note.com/haru_hira,夢はフロントエンドエンジニアとして海外を転々としながら働くこと。Angular×Firebase勉強中,23,6
5054,5055,yota,https://note.com/yotangn,NTTグループで開発エンジニアをやっています。勉強や転職について書き記していきたいです。,1,0
5055,5056,Mono,https://note.com/mononoko,ただのソフトフェアエンジニア,1,0
5056,5057,ふくよ,https://note.com/tfukuyo,Web系ソフトウェアエンジニアです。フロントエンド(得意)〜サーバサイド(ふつう)〜インフラ(AWSに限る)までができます。自宅には3DプリンタとHTC Viveがあります。普段遣いのデスクトップはUbuntu+Awesome。キーボードはUS配列派。,20,0
5057,5058,かんたろう,https://note.com/skyblue_kan_6,京都出身 駆け出しエンジニア,5,0
5058,5059,ミツ@駆け出しエンジニア,https://note.com/0405mitsu,30代後半からWEBデザイン・プログラミングを決意！学習に関する情報をつぶやいて行こうかなーと考え中👍,6,0
5059,5060,Danang night,https://note.com/kuro181,会社経営/アジア/1社清算済/2児の父/大企業→ベンチャー/起業/営業→エンジニア/,1,1
5060,5061,ymsuke,https://note.com/ymsuke,育休エンジニア（復帰済み） / 食事以外のすべての家事にアサイン（週末は食事も担当） / 趣味はボルダリング・キャンプ / 最近は｢資産形成｣がホットワード,1,1
5061,5062,土屋信,https://note.com/tsun226,男性ITエンジニア。定年後の仕事を探し中。 最近はTwitter botを作ったりしてます,2,1
5062,5063,ニカイドウ,https://note.com/nnikaidon,ニカイドウです！ Web関係のエンジニアです。,5,2
5063,5064,Kenny,https://note.com/gmk,Webエンジニア,30,0
5064,5065,masuri,https://note.com/masuri,人と、仕事と、ITと、読書について書きます。 鹿児島出身で、今は渋谷のITベンチャー勤務。 営業、人事、Rubyエンジニア、社内SE、業務改善コンサルタントなど経験してきました。 趣味は読書。 ※記事の内容は個人的見解であり、所属組織とは関係ありません,40,8
5065,5066,GATC,https://note.com/mecha_design,機械のエンジニアとして10年以上働いてます。,74,1
5066,5067,若松瑞穂,https://note.com/mizuho_wakamatsu,出版社で専門書を作っています。出版をエンジニアリングしたい。 #編集とIT #学術書 #技術書 #専門書 #電子出版 #校正 #校閲 #AI #形態素解析 #自然言語処理 #データベース #FileMaker #JustRight 発言はあくまで個人の意見です。,1,1
5067,5068,さっかん,https://note.com/websegment,Web関連のサーバ側のエンジニアしてます。,2,0
5068,5069,もえか,https://note.com/moeka0531tf,どこかのエンジニア / 本のこと・テクノロジーのこと・デザインのこと・ハンドメイドのこと・とりとめのないことを,2,1
5069,5070,kazutaka miya,https://note.com/kazutakamiya,"レコーディングエンジニア、PA、ベーシスト。ha-gakureメンバー 。exYOGURT-pooh,DJイベントsweet 90's lover主催、HR/HM トークイベントMETAL JUSTICEクルー、 ゆるキャラ【みやぽん】と仲良し。hanamauiiオーナー",51,14
5070,5071,Marsa,https://note.com/moumaru,アメリカ西海岸シリコンバレーに2人の息子（中１＆小３）とSWエンジニアの旦那と暮らして3年となります。20歳ごろサンディエゴに移り住み、8年後夢のお告げでNYへ移住し8年後　結婚を機に日本へ戻り10年ほど住んだ後アメリカが恋しくなって西海岸に移り住みました。,4,4
5071,5072,福 / WEBエンジニア,https://note.com/fuku57,アラサー未経験からWEBエンジニアに転職 | PHP・Laravelで開発中 | 未経験からエンジニアを目指す方向けにプログラミング学習のYouTube を配信中！https://www.youtube.com/channel/UCqzJi2o7bAPtRD3tTFvi7zA,2,5
5072,5073,Kenichi,https://note.com/kenichitakahashi,エンジニアです。,1,0
5073,5074,nakada,https://note.com/qbgog,エンジニアになりたい薬学部生です。,3,0
5074,5075,おだんご,https://note.com/odango45,はじめまして。おだんごと申します。わたしは、都内のとある企業で役員として働くしがないビジネスマンなのですが、先日、40歳になりました。節目の年になったということで、何かアウトプットしようと思った次第です。経歴は、営業、エンジニア、戦略コンサルを経て、とある大企業の企画職役員です。,1,0
5075,5076,mtokiwa,https://note.com/mtokiwa,Webエンジニア。パン好き。,3,1
5076,5077,Arash,https://note.com/arash,ITエンジニア。飲食業8年、副業でマッサージ。珈琲とクマと日本ワインを愛する性的少数者。属性過多の何でも屋さんです。 技術的なこと、飲食に関わること、同性愛者についてなど。少しずつ綴っていきます。,1,0
5077,5078,ふにゃ,https://note.com/funyaen,ふにゃふにゃのエンジニア。ガジェット集めたりイラスト描いたりしてます,3,0
5078,5079,オレオ@中学生エンジニア物語,https://note.com/oreo1204,【プログラミング勉強してる中学生💻】 中学3年生（1年後）までに、プログラミング案件を獲得する！｜案件で収入が増えたら➤オンライン商品開発する。WEBサービス開発・WEBサイト開発やってみたい✨｜将来の夢は、起業家！｜プログラミングで可能性を広げたい。お金稼ぎたい(*^^)v,61,14
5079,5080,ねきかむ,https://note.com/tachyon_macky,某輸送機器製造メーカーのエンジニア。 氷河期世代の無器用者。単身赴任10年目。 さて、何から表現すれば良いのやら。,4,0
5080,5081,平田 貴大,https://note.com/takahiro096041,ビリヤードが好きなITエンジニア。子育てにも奮闘中。自分的ノウハウを展開していきたいです。よろしくお願いします。,6,0
5081,5082,craquesonze,https://note.com/craquesonze,2020年の騒動以来情報を集め実験してきたリモート関連のアプリケーション、30年のレコーディングエンジニアのスキル、10年おこなってきた主に音楽ライブ配信のノウハウ、なんといっても素晴らしいミュージシャンとのネットワーク。これらを掛け合わせると一体どんな料理ができるでしょうか。,1,1
5082,5083,koji,https://note.com/kojiohashi,現在大阪で ITエンジニア 兼 IT講師をしております ２５歳の大橋と申します！ 主にスマホアプリを得意とします！ 趣味 ・カメラ：カメラマンとしても活躍中 ・コーヒー：１日３杯は絶対飲みます ・スポーツ：ゴルフ、バスケ etc... いろんな方と繋がれたら嬉しいです😆,41,0
5083,5084,taka [仕事と暮らしとお金],https://note.com/willmag,◆一人暮らしサラリーマン（24）／ IT企業 エンジニア,112,50
5084,5085,としふじ,https://note.com/toshifuji2020,普段はしがないITエンジニアとしてサーバと格闘しています。 Linuxやミドルウェアに主に携わっており、今後はセキュリティに関して学習していきたいと考えています。,41,0
5085,5086,Urotea,https://note.com/urotea,[仕事] ITエンジニア 仕事関連のことも書きますが、趣味のことなど雑多に書いていくつもりです。 Qiitaにも投稿しています。https://qiita.com/Urotea,1,0
5086,5087,sjk@エンジニア向けのビジネス書&勉強会のポイントまとめ,https://note.com/sjk,外資系IT企業のDeveloperです。 Web/Mobileアプリ開発を中心にキャリアを進め、デザイン思考やリーン・スタートアップを活用した新規事業開発を支援中。 文章を書く練習として、読書メモや参加したイベントのまとめを投稿していきます。,27,11
5087,5088,なかむら唯@会計系社内SE,https://note.com/nakamura_accse,経理マン、SIer勤務を経て社内SEをしています。システムをきっかけとし業務に切り込む人。業務アプリ系エンジニア(なりたい人)・事業会社社内SE(を目指している人)などへ、失敗談込みで事例や私見を発信します。,17,2
5088,5089,まりあんぬ【TECH::CAMP77期】,https://note.com/mariannu0627,TECH::CAMP名古屋77期夜間休日。 モデル/カメラマンから知識0でエンジニアの学校、テックキャンプに入りました。 毎日奮闘しているので応援よろしくお願いします！またアドバイスいただけると嬉しいです♥,6,3
5089,5090,エンジニア車掌ほーりー,https://note.com/engihori,みなさまはじめまして！ 現役で車掌をしておりますほーりーと申します。 プログラミング学習、CAD（fusion360）、３Dプリンター(finder)などに触れながら生活しております。それらのライフハック、たまに本業に触れながら更新していきますのでこれからよろしくお願いします。,3,1
5090,5091,Prof. kemo,https://note.com/kemo,猫に使役されるエンジニア,12,0
5091,5092,瀧タツロー,https://note.com/takkytatsu,🏃🏿‍♂️破産へ駆け出したエンジニア(20.02.20-)🏃🏿‍♂️｢現ニートの悪戦苦闘💪🏽｣をバカ正直に発信しています プログラミングど素人が2ヶ月の独学でJavaGold取得←New!!,1,0
5092,5093,はらだかずひこ@エンジニア兼マーケター,https://note.com/haradakazuhiko,error,error,error
5093,5094,Oishi Kohei,https://note.com/kohei916,ガジェット好きエンジニア投資家です。,2,0
5094,5095,FUJIBA（藤林繁）,https://note.com/sound_fujiba,映画やTV WEBなどの映像関係のサウンドエンジニアです。 フリーランスになったので、記録のためちょこちょこと書いていきます。 守秘義務があるので作品の話はあんまりできなそうですが、オープンにできること限定でつぶやきます。 日本映画・テレビ録音協会の会員でもあります,2,3
